organic_core,metal_node,topology,smiles,lcd,pld,density,agsa,co2n2_co2_mol_kg,co2n2_n2_mol_kg,co2ch4_co2_mol_kg,co2ch4_ch4_mol_kg,selfies_safe,mask,train/test,scscore
sym_5_vae_1526,sym_12_mc_11,ftw,[Lr]c1cc2c(cc([Lr])cc3)c3[nH]c2cc1,6.87562,3.40507,1.18087,799.854,2.554744553,0,3.881215736,0,FALSE,FALSE,-1,2.872014689
sym_4_on_6,sym_13_mc_12,ith,[Lr]n1cc(c2cn([Lr])nc2)cn1,7.0514,3.66205,0.938332,1546.38,1.696038881,0.345728154,3.881177505,0,TRUE,FALSE,-1,2.006251072
sym_5_on_12,sym_12_mc_11,ftw,[Lr]c1ccc(o1)[Lr],11.66221,3.45207,0.99738,1462.99,1.734947212,0,3.877205467,0,TRUE,TRUE,1,1.466315954
sym_3_on_2,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,70.09156,58.3354,0.0663794,5375.56,1.099484772,0.588656692,3.8755534,4.098288092,TRUE,TRUE,1,4.39196143
sym_5_vae_BR3264,sym_7_mc_4,tpt,[Lr]c1cc2c(cc([Lr])cc3)c3[nH]c2cc1,7.91892,3.79672,0.950424,1495.65,1.587389269,0.296176621,3.874279776,0.002491814,FALSE,FALSE,-1,2.872014689
sym_5_on_9,sym_12_mc_11,ftw,[Lr]c1c2cccc([Lr])c2ccc1,9.21993,3.51446,1.07038,1326.29,2.516946287,0,3.872670125,0,TRUE,TRUE,1,2.015409169
sym_3_vae_644,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,66.32942,55.46106,0.0670208,5569.18,0.978813073,0.582815037,3.87198243,3.916356992,TRUE,TRUE,1,4.39196143
sym_5_vae_298,sym_5_mc_2,lvtb,[Lr]n1ccn([Lr])cc1,6.9854,5.0133,0.889909,2232.05,2.693218262,0.386246749,3.863456688,3.870949113,TRUE,TRUE,1,1.398243714
sym_3_vae_289,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,65.68515,56.0074,0.0675181,5593.84,1.030640293,0.577552553,3.861256349,3.951194935,TRUE,TRUE,1,4.39196143
sym_3_vae_644,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,73.48298,59.53947,0.063265,5300.31,1.001447078,0.600845434,3.855177725,4.012671893,TRUE,TRUE,1,4.323977373
sym_4_vae_153,sym_13_mc_12,ith,[Lr]C#Cc1cn([Lr])nc1,6.75789,3.79247,0.86692,1825.56,1.542875679,0.418598176,3.852748989,0,TRUE,FALSE,-1,2.119696679
None,sym_16_mc_6,bcs,[Lr]C#CC#C[Lr],6.08978,4.25171,0.870214,1378.93,5.876922787,0.433699449,3.851646492,4.22026107,TRUE,TRUE,1,1.480665236
sym_3_vae_456,sym_9_mc_5,spn,[Lr]C#Cc1ccc(cc1)c1ccc(cc1)C#C[Lr],63.22826,54.83357,0.0690423,6089.9,1.006000012,0.563363386,3.830667078,3.948557893,TRUE,TRUE,1,2.6576011
sym_4_on_7,sym_16_mc_6,gar,[Lr]c1ccc(s1)[Lr],7.81212,4.53792,0.871814,1968.65,3.200246319,0.51713227,3.82403257,4.686809481,TRUE,TRUE,1,1.406423867
sym_3_vae_1001,sym_9_mc_5,spn,[Lr]c1ccc2c(c1)ccc1c2ccc2c1ccc(c2)[Lr],64.32208,56.21638,0.0814534,4926.66,1.101645322,0.530848821,3.814847644,4.009429695,TRUE,TRUE,1,4.078713023
sym_4_vae_645,sym_13_mc_12,ith,[Lr]c1cc2c(=O)c3ccc([Lr])cc3[nH]c2cc1,8.11745,4.66488,0.836361,2362.44,2.344347509,0.423851175,3.812146337,4.069671046,TRUE,TRUE,1,3.176150078
sym_4_vae_2723,sym_13_mc_12,ith,[Lr]c1c(C)cc(OC(C)[Lr])cc1C,6.07029,3.46055,1.02233,851.853,2.432891698,0,3.803549219,0,TRUE,FALSE,-1,2.439262198
sym_4_vae_645,sym_8_mc_7,flu,[Lr]c1ccc(c2c1cnnc2)[Lr],8.31446,3.60885,1.08778,1412.4,1.688906824,0,3.799136525,0,TRUE,FALSE,-1,2.884676027
sym_3_vae_165,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,71.61805,60.67735,0.0641257,5246.48,0.969447506,0.608993528,3.795290496,4.066434015,TRUE,TRUE,1,4.323977373
None,sym_16_mc_6,bcs,[Lr]C1=CC2C3(C24C3C=C([Lr])C=C4)C=C1,7.14209,4.68528,0.805609,1944.07,4.373390779,0.537472188,3.79366541,4.97350987,TRUE,TRUE,1,2.890672014
sym_3_on_1,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,71.19759,59.03417,0.0676791,5166.14,1.017130985,0.577290016,3.788645224,3.971798489,TRUE,TRUE,1,4.39196143
sym_3_vae_456,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,69.67689,58.00274,0.0730418,4798.01,1.114776629,0.544312205,3.781170613,3.855146255,TRUE,TRUE,1,4.39196143
sym_3_vae_724,sym_9_mc_5,spn,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,71.73502,62.43466,0.0678675,4623.25,1.087879519,0.573365492,3.780572344,3.83300045,TRUE,TRUE,1,4.304249428
sym_4_vae_153,sym_13_mc_12,ith,[Lr]c1ccc(S(=O)(c2ccc([Lr])cc2)=O)cc1,8.27196,4.38136,0.820906,2096.17,2.262077658,0.316765185,3.779883953,3.322007298,TRUE,TRUE,1,2.134460623
None,sym_16_mc_6,bcs,O=C1N([Lr])C(C2C1C3C=CC2C4C3C(N([Lr])C4=O)=O)=O,6.77602,4.79549,1.01746,1058.61,3.662489515,0.254801968,3.777003182,2.396941365,TRUE,TRUE,1,2.713127307
sym_4_vae_645,sym_16_mc_6,gar,[Lr]c1ccc(c2c1OCO2)[Lr],6.52599,3.55795,1.19162,615.641,2.690217583,0,3.769294996,0.002117371,TRUE,FALSE,-1,2.280177819
sym_3_vae_45,sym_9_mc_5,spn,[Lr]C#Cc1ccc(cc1)c1ccc(cc1)C#C[Lr],66.308,58.95189,0.0588257,6248.24,1.004658516,0.651647062,3.7610519,4.37551483,TRUE,TRUE,1,2.6576011
sym_3_vae_210,sym_9_mc_5,spn,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,92.32582,79.63862,0.0432157,5541.99,1.015143081,0.89895,3.760844624,5.743040987,TRUE,TRUE,1,3.723915969
sym_5_on_9,sym_12_mc_11,ftw,[Lr]c1ccc(c2c1cnnc2)[Lr],8.39725,3.37043,1.18818,1082.51,2.106767956,0,3.755543336,0,TRUE,TRUE,1,2.884676027
sym_5_vae_218,sym_12_mc_11,ftw,[Lr]c1ccc(o1)[Lr],11.73658,3.72568,0.877328,2124.27,1.378896323,0.311109192,3.74537763,0,TRUE,TRUE,1,1.466315954
sym_3_vae_210,sym_9_mc_5,spn,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc([Lr])cc3)cc2)cc1,85.10883,76.93647,0.0369648,6594.67,0.953093221,1.031282047,3.729718653,6.371919694,TRUE,TRUE,0,3.273987928
None,sym_8_mc_8,bcu,[Lr]c1ccc2c(c1)Cc1c2ccc(c1)[Lr],7.9471,3.33745,1.0933,1094.66,2.196492753,0,3.728896289,0,TRUE,TRUE,0,2.960779783
sym_3_vae_456,sym_9_mc_5,spn,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,69.09086,58.94465,0.0690501,4969.31,1.015091859,0.55747767,3.725147677,3.857408537,TRUE,TRUE,1,4.304249428
sym_4_on_7,sym_13_mc_12,ith,Cc1c(c2c(C)nn([Lr])c2C)c(C)n([Lr])n1,7.578,3.64052,0.951565,1039,1.722328043,0.28818783,3.720844081,0,TRUE,FALSE,-1,3.13795773
sym_3_vae_403,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,64.95831,55.44914,0.075957,5105.59,1.063243749,0.539756887,3.718109003,3.934052342,TRUE,TRUE,1,4.39196143
sym_4_vae_153,sym_13_mc_12,ith,O=C1c2c(c3ccc([Lr])cc31)ccc([Lr])c2,7.82153,4.16424,0.79932,2424.46,2.192874215,0.459032839,3.709747114,4.641503268,TRUE,TRUE,1,3.01227979
sym_4_on_6,sym_4_mc_1,lcsb,[Lr][Lr],6.19394,3.44202,0.999225,1245.21,2.235603337,0,3.699072299,0,TRUE,FALSE,-1,1.592330509
sym_3_vae_BR429,sym_9_mc_5,spn,O=C(c1cc(O)c(cc1O)[Lr])OOC(=O)c1cc(O)c(cc1O)[Lr],61.90718,54.31702,0.082185,5109.76,1.12402802,0.473629271,3.693351395,3.252445651,TRUE,TRUE,1,2.668208361
None,sym_16_mc_6,bcs,[Lr]c1ccc2c(c1)Cc1c2ccc(c1)[Lr],8.01872,5.59762,0.814868,1811.1,3.798406201,0.510948276,3.689580821,4.607660797,TRUE,TRUE,1,2.960779783
sym_5_on_11,sym_7_mc_4,stp,[Lr]C1NNC([Lr])=N1,5.29709,3.60579,1.08568,1088,1.82582848,0.000871257,3.686833972,0.014702466,TRUE,TRUE,1,1.887026441
sym_4_vae_645,sym_13_mc_12,ith,[Lr]/C=C/c1c2ccccc2c(/C=C/[Lr])c3c1cccc3,7.04901,3.34084,0.937415,1022.61,2.144200054,0,3.68560213,0,TRUE,FALSE,-1,2.715994867
sym_3_vae_403,sym_9_mc_5,spn,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,66.66583,56.92088,0.0728412,5241.72,1.034052291,0.559129981,3.67334553,3.982539146,TRUE,TRUE,1,4.304249428
sym_3_vae_1168,sym_9_mc_5,spn,O=C(c1cc(O)c(cc1O)[Lr])OOC(=O)c1cc(O)c(cc1O)[Lr],66.44527,53.96402,0.0851803,4697.41,1.092360683,0.457234066,3.672069456,3.191430755,TRUE,TRUE,0,2.668208361
sym_4_on_7,sym_13_mc_12,ith,[Lr]C=CC=C[Lr],6.87953,4.00965,0.757534,2206.66,4.596969258,0.67119051,3.670487014,6.062456671,TRUE,TRUE,1,1.665451788
None,sym_16_mc_6,bcs,O=C(c1cc(O)c(cc1O)[Lr])OOC(=O)c1cc(O)c(cc1O)[Lr],7.85853,3.82004,0.9719,1254.26,2.682420763,0.20993536,3.667340634,1.88114374,TRUE,TRUE,0,2.668208361
sym_4_vae_107,sym_13_mc_12,ith,Cc1c(c2c(C)nn([Lr])c2C)c(C)n([Lr])n1,7.20334,3.47453,0.955499,1155.84,1.701373345,0,3.66576521,0,TRUE,FALSE,-1,3.13795773
sym_5_on_12,sym_5_mc_2,lvtb,[Lr]N1CCN([Lr])CC1,6.77921,4.69363,0.902296,1872.27,2.762887373,0.264818552,3.664776904,2.951425232,TRUE,TRUE,1,1.392745332
sym_3_vae_251,sym_9_mc_5,spn,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,89.31211,75.90618,0.0448168,5216.98,1.068622281,0.878433854,3.657723521,5.48430799,TRUE,TRUE,1,3.723915969
sym_3_vae_561,sym_9_mc_5,spn,[Lr]c1ccc(cc1)C#CC#Cc1ccc(cc1)[Lr],63.14819,57.28,0.0636423,5799.84,1.020970594,0.599093663,3.650668453,4.073098715,TRUE,TRUE,1,2.8541225
sym_3_vae_45,sym_9_mc_5,spn,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],63.97684,56.81289,0.0696312,5554.21,0.935798666,0.582250428,3.649112827,4.120775544,TRUE,TRUE,1,2.840614465
sym_4_vae_645,sym_16_mc_6,gar,[Lr]c1ncc(nc1)[Lr],7.06788,4.50013,0.978014,1676.38,3.236286864,0.419192744,3.641536715,3.598757886,TRUE,TRUE,1,2.387899402
None,sym_16_mc_6,bcs,[Lr]c1cc(CC2)c3c(CCc4cc([Lr])cc2c43)c1,7.09554,5.0589,0.846716,1396.81,4.000008775,0.413196831,3.638419463,4.068440029,TRUE,TRUE,0,3.766457726
sym_4_vae_645,sym_13_mc_12,ith,[Lr]c1ccc(cc1)Oc1cncc(c1)[Lr],6.48812,3.33499,0.981925,1043.43,1.927456903,0,3.638275326,0.00089368,TRUE,FALSE,-1,2.856312165
sym_4_vae_153,sym_16_mc_6,gar,[Lr]c1cc2c(cc([Lr])cc3)c3[nH]c2cc1,7.8704,4.95584,0.820095,1924.22,3.368073225,0.426319336,3.635093798,4.088041298,FALSE,FALSE,-1,2.872014689
sym_4_vae_645,sym_13_mc_12,ith,[Lr]c1ccc(S(=O)(c2ccc([Lr])cc2)=O)cc1,6.99701,3.99991,0.906211,1624.2,2.657683816,0.291009138,3.627432862,2.838989088,TRUE,TRUE,1,2.134460623
sym_4_vae_107,sym_16_mc_6,gar,[Lr]c1ccc(s1)[Lr],7.93624,5.48843,0.850742,1980.53,2.422758549,0.494633608,3.620516981,4.499808506,TRUE,TRUE,1,1.406423867
sym_4_on_7,sym_13_mc_12,ith,[Lr]c1ccc2c(c1)oc1c2ccc(c1)[Lr],9.44578,5.19576,0.682404,3201.88,1.539995211,0.460333063,3.61936387,5.708013958,TRUE,TRUE,1,3.210211311
sym_5_on_9,sym_12_mc_11,ftw,[Lr]c1ccc(c2c1nsn2)[Lr],9.28819,3.60028,1.22067,1127.83,2.067410861,0,3.614311588,0,TRUE,TRUE,1,2.303738833
sym_3_vae_724,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,69.51991,57.85482,0.0708578,4921.48,0.977491544,0.551286815,3.612313439,3.797809853,TRUE,TRUE,1,4.39196143
None,sym_16_mc_6,bcs,[Lr]c1cnc(nc1)c1ncc(cn1)[Lr],9.14878,6.86786,0.629365,4143.11,1.331623019,0.564028994,3.611731612,6.982139531,TRUE,TRUE,1,2.894283744
None,sym_16_mc_6,bcs,[Lr]c1ccc2c(c1)ccc1c2ccc2c1ccc(c2)[Lr],10.7789,7.62525,0.551213,4269.02,1.573669106,0.597829227,3.611305174,7.579885586,TRUE,TRUE,1,4.078713023
sym_5_vae_196,sym_7_mc_4,stp,[Lr]c1cn([Lr])nn1,5.48545,3.62862,1.16972,530.444,1.778239573,0.000396265,3.601752432,0.001188795,TRUE,TRUE,1,1.579602137
sym_3_on_1,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,73.07218,62.03989,0.0648948,5033.41,0.838193834,0.588326633,3.601699529,3.975384943,TRUE,TRUE,1,4.323977373
sym_3_vae_2082,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,66.831,57.92436,0.06501,5520.43,0.94151454,0.600192362,3.598958348,4.066906475,TRUE,TRUE,1,4.323977373
sym_3_vae_1687,sym_9_mc_5,spn,[Lr]c1ccc(c2c3ccccc3c(c4c5ccccc5c(c6ccc([Lr])cc6)c7c4cccc7)c8c2cccc8)cc1,80.7133,69.56224,0.0663211,4494.72,0.939691573,0.596970044,3.592700698,4.11754809,TRUE,TRUE,1,3.840323962
sym_3_vae_724,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,68.78355,59.36869,0.0673399,5194.02,0.875653479,0.575890893,3.581430759,3.962527393,TRUE,TRUE,0,4.323977373
sym_4_on_6,sym_13_mc_12,ith,[Lr]n(c(=O)c(c1cc23)cc2c(=O)n([Lr])c3=O)c1=O,6.78646,4.47828,1.06791,1672.34,2.730486393,0.348015488,3.573389331,2.997508667,TRUE,TRUE,1,2.219545358
sym_5_vae_298,sym_12_mc_11,ftw,[Lr]c1ccc(c2c1OCO2)[Lr],8.43732,3.47771,1.02479,1562.92,1.612229492,0,3.571561212,1.97E-05,TRUE,TRUE,1,2.280177819
sym_3_vae_456,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,69.64135,57.89059,0.0702146,4888.72,0.982090948,0.556238772,3.570799139,3.848001717,TRUE,TRUE,0,4.323977373
sym_4_vae_107,sym_13_mc_12,ith,[Lr]c1cc2[nH]c3cc([Lr])ccc3c2cc1,9.28939,5.77843,0.660836,3331.83,1.745908033,0.483561279,3.562266517,5.844142343,TRUE,TRUE,0,2.975424748
sym_4_vae_153,sym_13_mc_12,ith,[Lr]c1ccc(nc1)c1ccc(cn1)[Lr],8.67819,5.8003,0.65825,3427.55,,,3.561786708,5.500503928,TRUE,FALSE,-1,2.666385841
sym_4_on_8,sym_16_mc_6,gar,[Lr]c1nc([Lr])n[nH]1,10.19508,8.35717,0.665871,3174.05,2.554468816,0.505768608,3.554554901,5.198256454,TRUE,TRUE,1,1.264928031
sym_3_on_1,sym_9_mc_5,spn,[Lr]c1ccc(cc1)C#CC#Cc1ccc(cc1)[Lr],63.50272,57.61029,0.064128,5729.43,0.995361685,0.590715654,3.544997047,4.039680209,TRUE,TRUE,1,2.8541225
sym_4_vae_2723,sym_13_mc_12,ith,[Lr]C=CC=C[Lr],6.62964,3.84918,0.965951,1409.65,3.955022903,0.416942252,3.544866655,3.570221537,TRUE,TRUE,1,1.665451788
None,sym_16_mc_6,bcs,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,6.50707,4.00671,0.88441,1284.19,3.981747794,0.406812572,3.540584564,3.685334859,TRUE,TRUE,1,2.686864277
sym_3_vae_192,sym_9_mc_5,spn,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,79.29406,66.95252,0.0578325,4560.14,0.930321804,0.651654335,3.53830049,4.296854333,TRUE,TRUE,1,3.723915969
sym_3_on_2,sym_9_mc_5,spn,[Lr]c1ccc(cc1)C#CC#Cc1ccc(cc1)[Lr],62.83588,56.92298,0.0632902,5832.98,0.991023659,0.6048061,3.526665838,4.107464704,TRUE,TRUE,0,2.8541225
sym_3_on_2,sym_9_mc_5,spn,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,69.37663,59.73536,0.065551,5024.71,0.86957763,0.587933319,3.524403829,4.092059929,TRUE,TRUE,0,4.323977373
sym_5_vae_298,sym_12_mc_11,ftw,[Lr]c1ccc(c2c1nsn2)[Lr],8.87319,3.78398,1.06132,1490.13,1.561433767,0.248270636,3.519913425,0.000514599,TRUE,TRUE,1,2.303738833
sym_3_vae_644,sym_9_mc_5,spn,[Lr]c1ccc(cc1)C#CC#Cc1ccc(cc1)[Lr],63.38323,57.71509,0.060782,5894.02,0.991573558,0.618857077,3.519356003,4.181488953,TRUE,TRUE,1,2.8541225
sym_3_on_5,sym_9_mc_5,spn,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],66.49642,59.83563,0.0642843,5591.09,0.957266326,0.615066398,3.505936949,4.319993187,TRUE,TRUE,1,2.840614465
sym_3_vae_456,sym_9_mc_5,spn,[Lr]c1ccc(N2C=CC(C3C=CN(c4ccc([Lr])cc4)C=C3)C=C2)cc1,71.65594,61.84437,0.0619963,5622.83,0.85070431,0.609691886,3.505877478,4.034714898,TRUE,TRUE,1,2.779567186
sym_3_on_5,sym_9_mc_5,spn,c1c2cc([Lr])ccc2nc(c(n3)ccc4c3ccc([Lr])c4)c1,66.78161,58.59863,0.0690513,5353.64,0.996687515,0.584544633,3.505356734,4.141089157,TRUE,TRUE,1,4.249720387
sym_3_vae_45,sym_9_mc_5,spn,COc1c(/C=C/c2ccc([Lr])cc2)cc(OC)c(/C=C/c3ccc([Lr])cc3)c1,80.6726,68.65288,0.0482262,6064.59,0.894491658,0.780893564,3.499011436,4.956911612,TRUE,TRUE,1,3.38481401
sym_4_vae_2723,sym_16_mc_6,gar,[Lr]c1cc2c(cc([Lr])cc3)c3[nH]c2cc1,9.5577,4.61646,0.793245,2383.83,2.56674652,0.477126109,3.497142434,4.848662253,FALSE,FALSE,-1,2.872014689
sym_4_on_7,sym_13_mc_12,ith,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,6.82634,3.38304,0.933457,1052.66,1.915803028,0,3.496766939,0.022038447,TRUE,FALSE,-1,2.686864277
None,sym_16_mc_6,bcs,[Lr]C#CC#CC#C[Lr],9.41639,6.56798,0.462353,6325.92,1.20952676,0.638368874,3.485327831,8.452910877,TRUE,TRUE,1,2.075919592
sym_3_vae_403,sym_9_mc_5,spn,COc1c(/C=C/c2ccc([Lr])cc2)cc(OC)c(/C=C/c3ccc([Lr])cc3)c1,71.15431,61.23575,0.058667,6124.58,0.910082919,0.642192945,3.484953155,4.202502701,TRUE,TRUE,1,3.38481401
sym_4_on_6,sym_13_mc_12,ith,[Lr]c1ccc2c(c1)ccc1c2ccc(c1)[Lr],7.638,4.30873,0.791722,2363.49,2.598931123,0.544452331,3.484418177,5.189619197,TRUE,TRUE,1,3.484933211
sym_3_vae_45,sym_9_mc_5,spn,[Lr]c1ccc(cc1)C#CC#Cc1ccc(cc1)[Lr],66.97329,59.75795,0.0580998,5928.69,0.961461981,0.654300974,3.483635849,4.385349571,TRUE,TRUE,1,2.8541225
sym_5_vae_795,sym_5_mc_2,lvtb,[Lr]CN1C=CC(C=C1)[Lr],4.27234,3.45253,1.17402,444.399,2.772247267,0,3.477779111,0.061660483,TRUE,FALSE,-1,1.810341367
sym_3_vae_2082,sym_9_mc_5,spn,[Lr]c1ccc(cc1)C#CC#Cc1ccc(cc1)[Lr],58.37843,51.74178,0.0671405,5865.94,0.887978425,0.578532347,3.473868035,3.871166365,TRUE,TRUE,1,2.8541225
sym_3_vae_644,sym_9_mc_5,spn,[Lr]c1ccc(N2C=CC(C3C=CN(c4ccc([Lr])cc4)C=C3)C=C2)cc1,70.61578,62.17307,0.0555454,6017.86,0.841366339,0.670779226,3.463861499,4.328823037,TRUE,TRUE,1,2.779567186
sym_3_on_5,sym_9_mc_5,spn,COc1c(/C=C/c2ccc([Lr])cc2)cc(OC)c(/C=C/c3ccc([Lr])cc3)c1,80.72026,70.03547,0.0452751,6558.29,0.868899033,0.823591483,3.458824727,5.185486177,TRUE,TRUE,1,3.38481401
sym_3_vae_762,sym_9_mc_5,spn,Cc1c(c2ccc(c3ccc(c4c(C)nn([Lr])c4C)cc3)cc2)c(C)n([Lr])n1,65.08309,58.46758,0.0737745,5411.3,0.985370628,0.554986515,3.458700385,3.935436948,TRUE,TRUE,1,4.100392105
sym_3_vae_165,sym_9_mc_5,spn,[Lr]c1ccc(c2c3ccccc3c(c4c5ccccc5c(c6ccc([Lr])cc6)c7c4cccc7)c8c2cccc8)cc1,74.64696,65.02214,0.0736123,4275.52,0.944757533,0.550432962,3.457994622,3.931001981,TRUE,TRUE,1,3.840323962
sym_3_vae_BR429,sym_9_mc_5,spn,[Lr]c1ccc(c2cn(c3ccc([Lr])cc3)nn2)cc1,62.92499,55.51192,0.0721869,5419.09,0.951854376,0.552222233,3.457394456,3.851785933,TRUE,TRUE,1,3.086656431
sym_5_vae_BR3264,sym_12_mc_11,ftw,[Lr]c1cc2c(cc([Lr])cc3)c3[nH]c2cc1,10.18427,3.56024,1.00051,1366.79,1.508225491,0.00017998,3.455731224,0.095509492,FALSE,FALSE,-1,2.872014689
sym_3_on_2,sym_9_mc_5,spn,COc(c1)c(OC)cc2c1c(c3ccc(/C=C/[Lr])cc3)c(cc(OC)c(OC)c4)c4c2c5ccc(/C=C/[Lr])cc5,74.45473,65.46363,0.0679767,4791.41,0.90183539,0.555725201,3.454733558,3.746091315,FALSE,FALSE,-1,4.057719
sym_5_on_11,sym_12_mc_11,ftw,O=c(n([Lr])c(cccc1)c1n2[Lr])c2=O,10.44932,3.58383,1.07102,1482.44,1.638919247,0,3.449207021,0,FALSE,FALSE,-1,1.995010882
sym_3_on_2,sym_9_mc_5,spn,COc1c(/C=C/c2ccc([Lr])cc2)cc(OC)c(/C=C/c3ccc([Lr])cc3)c1,75.01982,65.20829,0.0517013,6403.19,0.846941582,0.730716452,3.447635882,4.651615044,TRUE,TRUE,1,3.38481401
sym_3_vae_1168,sym_9_mc_5,spn,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,89.99403,75.94083,0.0469492,4791.29,1.026476083,0.822209425,3.440784934,5.220892602,TRUE,TRUE,1,3.723915969
sym_3_vae_251,sym_9_mc_5,spn,[Lr]C#Cc1ccc(C#CC#C[Lr])cc1,63.63378,57.36041,0.0598271,6243.93,0.836366919,0.627376368,3.432708853,4.227655817,TRUE,TRUE,0,2.59355481
sym_3_vae_45,sym_9_mc_5,spn,Oc1c(O)c([Lr])ccc1c2nnc(c3ccc([Lr])cc3)nn2,62.20045,55.47409,0.0757696,5198.33,0.868710919,0.520677413,3.432380713,3.635881485,TRUE,TRUE,1,3.923377212
sym_3_vae_724,sym_9_mc_5,spn,[Lr]c1ccc(cc1)C#CC#Cc1ccc(cc1)[Lr],61.89721,56.28251,0.0666475,5648.3,0.822505183,0.567835044,3.427882683,3.844067766,TRUE,TRUE,1,2.8541225
sym_3_vae_BR429,sym_9_mc_5,spn,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],66.54707,59.71769,0.0631407,5616.1,0.986905923,0.627281736,3.426475837,4.368380567,TRUE,TRUE,1,2.840614465
sym_4_vae_153,sym_13_mc_12,ith,[Lr]/C=C/c1c2ccccc2c(/C=C/[Lr])c3c1cccc3,6.30009,3.81043,0.904374,877.004,2.145313255,0.294882766,3.424679849,0.673830319,TRUE,TRUE,1,2.715994867
None,sym_8_mc_8,bcu,[Lr]c1cc(C(c2cc([Lr])ccc2C3=O)=O)c3cc1,7.24719,3.6832,1.10087,1217.62,1.204845057,0.279916737,3.423670025,0.000500218,TRUE,TRUE,1,2.903207262
sym_5_vae_1526,sym_12_mc_11,ftw,[Lr]c1ccc(c2c1OCO2)[Lr],9.53811,3.75842,1.15559,1180.8,1.256466651,0.180837338,3.421947829,0,TRUE,TRUE,1,2.280177819
sym_3_vae_1687,sym_9_mc_5,spn,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],61.87298,56.6253,0.0734363,5447.17,0.909541267,0.53565015,3.421357563,3.81306283,TRUE,TRUE,1,2.840614465
sym_3_on_5,sym_9_mc_5,spn,[Lr]c1ccc(N2CCCN(c3ccc([Lr])cc3)CC2)cc1,64.99397,55.67352,0.0725708,5375.66,0.939085317,0.55460269,3.419067902,4.080572285,TRUE,TRUE,1,3.28439233
None,sym_8_mc_8,bcu,[Lr]C1=CC2=C(C=C([Lr])[SH]2)[SH]1,8.43878,3.77278,1.14689,1339.85,1.104417028,0.316398015,3.412118444,0,TRUE,TRUE,1,2.223989002
sym_3_vae_1168,sym_9_mc_5,spn,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],67.42891,60.37714,0.0649259,5449.75,0.908712478,0.609507374,3.410636964,4.307018095,TRUE,TRUE,1,2.840614465
